;Code;Désignation courte;Famille;Prix de vente HT;Prix de vente TTC;Stock théorique;Stock réel;Qté en cde client;Qté en cde fournisseur;Bloqué;Compte Vente Local;Désignation longue;Code TVA;Bloqué
399;ART1771;DELL Wyse 3040, 2Go, 8Go Flash;FA0001;299,00  EUR;358,80  EUR;;;;;;707101;DELL, Client léger, Processeur Intel Atom x5 / 1.44 GHz (Turbo 1.92 GHz),  4 coeurs, RAM 2 Go, Disque dur flash 8 Go, Carte graphique Intel HD Graphics 400, Interfaces 2 x DisplayPort, 3 x USB 2.0, 1 x LAN (Gigabit Ethernet), 1 x casque/microphone,1 x USB 3.0, Wyse Thin OS,  Dimensions (LxPxH) 10.16 x 10.16 x 2.79 cm, Poids 240g, Garantie 3 ans ATTENTION AU SYSTEME D'EXPLOITATION;3;
400;ART1378;"DELL XPS 13 7390,13"",16Go,512ssd";FA0023;1751,24  EUR;2101,49  EUR;;-1,000;;1,000;;707101;"DELL, Poste portable, Ecran tactile 13,3"", Résolution Ultra HD 4K 3840 x 2160, Processeur i7 / 1.8 GHz (Turbo 4,9 GHz), 4 coeurs, RAM 16 Go, Disque dur 1 To  SSD, Carte graphique Intel UHD Graphics, Interfaces  2 x USB-C 3.1 Gen 2/Thunderbolt 3/DisplayPort 1.2, USB-C 3.1 Gen 2/DisplayPort, Prise combo casque/microphone, Bluetooth 5.0,802.11a/b/g/n/ac Wave 2/ax,  Audio haut-parleurs, Windows 10 Pro, Caméra, Clavier, pavé tactile, Dimensions (LxPxH) 30.17 x 19.92 x 1.16 cm, Poids 1,29 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur d'alimentation USB-C, Adaptateur USB-C vers USB 3.0";3;
401;ART1374;"DELL XPS 13 7390,13"",8Go,256ssd";FA0023;1349,00  EUR;1618,80  EUR;;;;;;707101;"DELL, Poste portable, Ecran 13,3"", Résolution Full HD 1920 x 1080, Processeur i5 / 1.6 GHz (Turbo 4,2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics, Interfaces 2 x USB-C 3.1 Gen 2/Thunderbolt 3/DisplayPort 1.2, USB-C 3.1 Gen 2/DisplayPort, Prise combo casque/microphone, Bluetooth 5.0,802.11a/b/g/n/ac Wave 2/ax,  Audio haut-parleurs, Windows 10 Pro, Caméra, Clavier,pavé tactile, Dimensions (LxPxH) 30.17 x 19.92 x 1.16 cm, Poids 1,29 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur d'alimentation USB-C";3;
402;ART2821;DELL XPS 9520,15.6'',16Go,1To ssd;FA0023;2513,02  EUR;3015,62  EUR;-1,000;-1,000;;;;707101;"Dell XPS 9520, écran 15.6"", FHD+ 1920x1200, 60Hz, i7-12700H, mémoire 16Go 2 x 8 Go, DDR5, 1 To SSD M.2, PCIe NVMe, NVIDIA® GeForce RTX™ 3050 Ti, 4 Go GDDR6, 45 W, Wi-Fi 6 + Bluetooth 5.2, Windows 11 Pro, argent  Garantie 1 an ";3;
403;ART1169;DELL- kit de rails pour serveur;FA0025;79,00  EUR;94,80  EUR;;-1,000;;1,000;;707102;Dell,  kit de rails pour armoire, Hauteur (unités de rack) 2U;3;
404;ART1989;"DELL, 15"",4 Go,1ToHDD";FA0023;579,00  EUR;694,80  EUR;-2,000;-2,000;1,000;1,000;;707101;"DELL, Poste portable, Ecran 15,6"", Résolution HD 1366 x 768, Anti-éblouissement, Processeur Intel Core i3 / 1.2 GHz (Turbo 3.4 GHz), 2 coeurs, RAM 4 Go, Disque dur 1 To HDD, Carte graphique Intel UHD Graphics,  Interfaces HDMI, 2 x USB 3.2 Gen 1, USB 2.0, LAN, Prise combo casque/microphone, 802.11a/b/g/n/ac, Bluetooth 5.0, Audio haut-parleurs stéréo, deux microphones, Windows 10 Pro,  Dimensions (LxPxH) 36.39 x 24.9 x 1.99 cm, Poids 1,9 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
405;ART2824;Dell, Station d'accueil;FA0013;114,25  EUR;137,10  EUR;;;;;;707101;Dell - Station d'accueil - Thunderbolt - HDMI, DP, Thunderbolt - GigE - 180 Watt - Boîtier marron - avec 3 years Advanced Exchange Service - Disti SNS  Garantie 1 an ;3;
406;ART2825;DELL,Clavier/Souris Sansfil;FA0013;55,46  EUR;66,55  EUR;;;;;;707101;Dell Wireless Keyboard and Mouse - Ensemble clavier et souris - sans fil - 2.4 GHz, Bluetooth 5.0 - Français - gris titan  Garantie 3 ans ;3;
407;ART1422;"DEXLAN Etagère montage 10""1U";FA0012;34,90  EUR;41,88  EUR;;;;;;707102;"DEXLAN, Étagère de montage de rack 1U pour support baie de brassage 10"", Noir, Dimensions (LxP)  21,98 x 18,45 cm, Garantie 1 an";3;
408;ART1418;DEXLAN Kit visserie 20 pcs;FA0012;34,90  EUR;41,88  EUR;-1,000;-1,000;;;;707102;DEXLAN, KIT de visseries pour baie et coffret 19'' ou 10'' Composé de : - 20 Vis diamètre 6mm - longueur filetée 12mm - longueur totale 15mm - 20 Ecrous cage M6 - 20 Enjoliveurs ABS noir Garantie 1 an;3;
409;ART1420;DEXLAN Panneau passe câbles ;FA0012;29,90  EUR;35,88  EUR;-2,000;-2,000;;;;707103;"DEXLAN, Panneau passe câbles avec brosse 10"" 1U, Couleur noir, Hauteur : 1U, Largeur : 10'', Garantie  1 an";3;
410;ART3035;Détails maintenance Page Pack;FA0005;;;;;;;;706101;"Mise en place d'un contrat de maintenance et consommables ""Page Pack""  - Un forfait d'assistance illimitée, assuré par notre service support (distant) et incluant le dépannage sur site à travers notre service client (sur site)  Cette prestation regroupe :   - l'intervention sur site, le déplacement, la main d'œuvre et le diagnostic ;  - la fourniture de pièces détachées incluant les pièces d'usure, telles que le tambour, le développeur, le four, la courroie de transfert, kit de maintenance, le bac de récupération… ;  - les Consommables d'Impression  Prestations exclues du Contrat :  - Les livraisons, installations, mises en service, connexions, démonstrations, calibration couleur, programmations, conditionnements, déménagements, les réinstallation de driver, déplacements et/ou reconnexion du Matériel, ainsi que la mise en place d'accessoires supplémentaires et la formation du personnel sont exclus du Contrat et feront l'objet d'un devis spécifique.  - Sont exclues du Contrat et seront facturées séparément, au tarif en vigueur, les interventions sollicitées à la suite des évènements tels que, sans que cette liste soit exhaustive : utilisation de papiers et supports spéciaux non agréés par le Fabricant, défaillance des logiciels ou matériaux connectés au Matériel, détériorations non directement imputables au fonctionnement du Matériel tels que : dommages causés par le feu, l'eau, la foudre, les chocs, une installation électrique, informatique ou télécom insuffisante ou défectueuse, les accidents etc.,  intervention effectuée par toute autre personne que le Prestataire, négligence, malveillance, fausses manipulations, corps étrangers introduits accidentellement ou non dans le Matériel, inobservation des conditions d'utilisation préconisées par le Fabricant figurant dans le mode d'emploi joint au Matériel porté à la connaissance de son Client, calibrations couleurs (réglages de la qualité couleur des copieurs couleurs connectés), les contrôleurs d'impression internes et externes (Fiery, carte réseau) et les solutions logicielles internes ou externes.  Service support (distant)   - Support téléphonique illimité qui traite votre appel dans un délai maximum de 4 Heures (- de 15 min dans la plupart des cas).  - Plus de 90 % des incidents sont résolus à distance permettant de garantir la performance de votre système d’information.  - La maintenance corrective  - La maintenance proactive (suivant matériels monitorés)  - La maintenance légale (modifications de la législation)  - La maintenance évolutive (mise à niveau des modules acquis par l’entreprise et qui se bonifient et/ou s'enrichissent de nouvelles fonctionnalités)  - Pour chaque intervention un bon d’intervention est émis par le technicien référent à votre compte.  - De plus, un compte rendu mensuel des différentes interventions peut vous être transmis par mail afin de prévenir tout problème entraînant une perte d’exploitation.   Service client (sur site)   - Le dépannage informatique sur site sous 4 Heures ouvrées  - La possibilité de vous effectuer une régie informatique une fois par trimestre au besoin.   Mise à disposition de logiciels de gestion de parc   Logiciel de création et suivi des incidents (ticketing) - Chaque demande émanant du client est notifiée, traitée et suivie en toute transparence par les techniciens d’ASTORYA sur la plateforme de gestion support GLPI.  Logiciel de gestion de parc et d'aide à la décision - Création d'accès à la plateforme de monitoring GLPI vous permettant d'accéder à l'inventaire mis à jour par nos services.  Le service support peut être contacté :  - Par téléphone, service assuré par les Techniciens d’ASTORYA et accessible au 02 85 52 13 95 :  Du lundi au jeudi entre 8h30 12h30 14h00 18h00 Le vendredi entre 8h30 12h30 14h00 17h00  - Par courrier électronique à l’adresse hotline@astorya.fr.  - Sur la plateforme de ticketing préalablement installée sur l’ensemble des postes et via un identifiant/mot de passe.  ";4;
411;ART2612;Développement de la structure;FA0018;40,00  EUR;48,00  EUR;;;;;;706501;Développement de la structure du site et de l'administration et des fonctionnalités supplémentaires  :  - Administration de la page d'accueil  - Gestion des médias ( accès photos des éditions précédentes )  - Moteur de recherche  - Système de gestion des pages institutionnelles  - Annuaire ( présentation individuelle des adhérents )  - Rdv et évènements à venir ( module supplémentaire possible suivant la complexité de l'implémentation : pouvoir les poster directement sur LinkedIn)  - Contact et formulaire  (Adhésions, incriptions et paiements en ligne supporter par une solution en ligne tout en un comme suggéré : Weezevent);4;
412;ART1652;"DICOTA Sacoche 11,6""";FA0013;19,90  EUR;23,88  EUR;;-1,000;;1,000;;707101;"DICOTA, Sacoche pour ordinateur portable 11,6"", Matière Néoprène, Antirayure, double fermeture éclair, Dimensions (LxPxH) 30 x 20,5 x 3 cm, Poids 646 g, Garantie 5 ans";3;
413;ART2601;"Dicota Sacoche 13-14""";FA0013;19,90  EUR;23,88  EUR;-3,000;-3,000;;;;707101;"Sacoche pour ordinateur portable13-14"" , Bandoulière, poignée sur le dessus, Matière Polyester, Fermeture éclair, Dimensions (LxPxH) 42cm x 10cm x 34cm, Poids 630g, Garantie 1 an";3;
414;ART1674;"DIGITUS Etagere 19"" pour baie";FA0012;49,00  EUR;58,80  EUR;-4,000;-4,000;;;;707102;"DIGITUS, Étagère Plateau Fixe 19"" ,  Noir, dimensions (LxPx H) 25 x 48,3 x 4,4 cm,  Poids 998 g";3;
415;ART2853;Disque dur 250Go SSD;FA0008;39,00  EUR;46,80  EUR;;;;;;707101;Kingston NV2 - SSD - 250 Go - interne - M.2 2280 - PCIe 4.0 x4 (NVMe), Garantie 3 ans;3;
416;ART2503;"Disque dur 3,5"" 10TB";FA0008;459,00  EUR;550,80  EUR;-1,000;-1,000;;;;707101;"Disque dur 3,5"" 10TB - 7200rpm - SATA 6Gbps - 256MB - WD Red Pro - Garantie 2 ans ";3;
417;ART2390;Disque dur - 6 To - externe;FA0008;309,00  EUR;370,80  EUR;-1,000;-1,000;;;;707101;Seagate Backup Plus STEL6000200 - Disque dur - 6 To - externe (de bureau) - USB 3.0 - Garantie 1 ans;3;
418;ART2559;"Disque dur - 8 To -interne - 3.5""";FA0008;219,00  EUR;262,80  EUR;-6,000;-6,000;;;;707101;"WD Purple Surveillance Hard Drive WD84PURZ - Disque dur - 8 To - interne - 3.5"" - SATA 6Gb/s - 5640 tours/min - mémoire tampon : 128 Mo Garantie 3 ans- Disque dur certifié";3;
419;ART2683;Disque dur Externe 500Go;FA0008;99,00  EUR;118,80  EUR;;;;;;707101;"Disque Dur Externe 500Go - 2,5"" USB 3.0 ultrafin Design métallique HDD Portable pour Mac, PC, Ordinateur Portable (Noir) - Garantie 1an";3;
420;ART2560;Disque Dur Externe usb 8To;FA0008;249,00  EUR;298,80  EUR;-3,000;-3,000;;;;707101;Seagate Expansion 8 To, Disque dur externe HDD - USB 3.0, avec Rescue Data Recovery, Garantie 2 ans ;3;
421;ART2312;Disque dur KINGSTON;;609,00  EUR;730,80  EUR;;;;;;707101;Disque dur KINGSTON  chiffrement AES 256 bits, vitesse d'écriture 555 Mo/s, vitesse de lecture 520 Mo/s, interface SATA 6Gb/s, garantie 5 ans;3;
422;ART2630;Disque externe WD 5To Passport;FA0008;219,00  EUR;262,80  EUR;-19,000;-18,000;1,000;;;707101;Disque dur externe professionnel - 5 To - USB 3.0 - cryptage, chiffrement AES 256 bits, dimensions 110x81.5x13.8mm, garantie 3 ans;3;
423;ART2482;Disque Seagate Barracuda 6 To;FA0008;169,00  EUR;202,80  EUR;-1,000;-1,000;;;;707101;"Seagate Barracuda - Disque dur - 6 To - interne - 3.5"" - SATA 6Gb/s - mémoire tampon : 256 Mo Garantie 2 ans";3;
424;ART1896;DLH, coque de protection;FA0013;49,00  EUR;58,80  EUR;-16,000;-16,000;1,000;1,000;;707101;DLH, Coque de protection pour tablette, Résistant aux chocs, Bandoulière, dragonne rotative, Poids 260 g, Garantie 1 an  Information pour nous :  Concu pour : Microsoft Surface Pro (Mi-2017), Pro 4,Pro 6,Pro 7;3;
425;ART2842;DLink - commutateur 48 ports DGS 36;FA0012;1639,00  EUR;1966,80  EUR;-5,000;-5,000;;;;707104;D-Link DGS - Commutateur - C3 - Géré - 20 x 10/100/1000 + 4 x SFP Gigabit combiné + 4 x 10 Gigabit SFP+ - Montable sur rack - Garantie à vie ;3;
426;ART2417;DLINK, Switch 48 ports ;FA0012;299,00  EUR;358,80  EUR;-4,000;-3,000;1,000;;;707104;"D-LINK, Non manageable, Ports 48 x 10/100/1000 + 4 x SFP, Interface 48 x 1000Base-T RJ-45, 4 x 1000Base-X SFP, Dimensions (LxPxH) 44 x 20,6 x 4.3 cm, Poids 3.05 kg, Garantie 5 ans  NON POE  Information pour nous :   Kit de montage pour rack inclus; Accessoires inclus : Pieds en caoutchouc ";3;
427;ART2643;Douchette laser Opticon OPR 3201;FA0017;239,00  EUR;286,80  EUR;-1,000;-1,000;;;;707401;OPTICON - Douchette laser pour codes avec support - Lecteur 1D - 100 scans/sec - RS232, Wedge, USB (HID/VCP) - Poids 80g - Garantie 1 an  ;3;
428;ART1680;DQ Pallas Flex Support Mural TV ;FA0011;69,00  EUR;82,80  EUR;-1,000;-1,000;;;;707101;DQ Pallas Flex, Support mural TV fixe, Compatible avec les écrans de 32 à 55 pouces, Fonction inclinaison, VESA maximale 800 mm, Supporte un poids maximum de 50 kilos, Poids 2,85 kg, Garantie 5 ans   Information pour nous : Matériel de fixation inclus;3;
429;ART2509;"DYNABOOK Pro C40-G-1,15"" 8Go,256ssd";FA0023;699,00  EUR;838,80  EUR;;;;;;707101;DYNABOOK TOSHIBA Satellite Pro Intel Core i3-10110U 14p FHD 8Go DDR4 256Go SSD W10P64 Garantie 2 ans ;3;
430;ART2271;"DYNABOOK Pro C50-G-1,15"" 8Go,256ssd";FA0023;699,00  EUR;838,80  EUR;-22,000;-23,000;;1,000;;707101;"DYNABOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080, Processeur Intel Core i3 / 2.1 GHz (Turbo 4.1 GHz), 2 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics, Interfaces Prise combo casque/microphone, HDMI, LAN, 2 x USB 3.1, USB-C 3.1 Gen 1, Bluetooth 802.11a/b/g/n/ac,Bluetooth 5.0, Audio haut-parleurs stéréo,deux microphones, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 36.25 x 24.05 x 1.97 cm, Poids 1.76 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur CA Smart HP de 45 watts";3;
431;ART2273;"DYNABOOK Pro C50-G-1,15"" 8Go,256ssd";FA0023;849,00  EUR;1018,80  EUR;-35,000;-34,000;1,000;;;707101;"DYNABOOK , Poste portable, Ecran 15,6"", Résolution Full HD 1920 x 1080, Processeur Intel Core i5 / 1.6 GHz (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics, Interfaces Prise combo casque/microphone, HDMI, LAN, 2 x USB 3.1, USB-C 3.1 Gen 1, 802.11a/b/g/n/ac, Bluetooth 5.0, Audio haut-parleurs stéréo, deux microphones, Windows 10 Pro, Clavier, Caméra, Dimensions (LxPxH) 36.25 x 24.05 x 1.97 cm, Poids 1.76 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
432;ART2746;"DYNABOOK Pro C50-G-1,15"" 8Go,256ssd";FA0023;739,00  EUR;886,80  EUR;-3,000;-3,000;;;;707101;Dynabook Pro L50-J-10S - Core i3 1115G4 / 3 GHz - Win 10 Pro 64 bits - 8 Go RAM - 256 Go SSD - 15.6 1920 x 1080 (Full HD) - UHD Graphics - Wi-Fi 6, Bluetooth - noir texturé, noir (clavier)Garantie 1 an ;3;
433;ART1905;"Dynabook Toshiba,15"",8Go,256ssd";FA0023;849,00  EUR;1018,80  EUR;;-1,000;;1,000;;707101;"TOSHIBA, Poste portable, Ecran 15,6"", Résolution HD 1366 x 768, Antireflet, Processeur Intel Core I5 / 1,6 GHz (Turbo 4.2 GHz), 4 coeurs, RAM 8 Go, Disque dur 256 Go SSD, Carte graphique Intel UHD Graphics, Interfaces Prise combo casque/microphone, HDMI, LAN, 2 x USB 3.0, USB 3.0, USB-C 3.1 Gen 1, Bluetooth 5.0, 802.11 ax, Audio haut-parleurs stéréo,deux microphones, tableau de microphone,  Windows 10 Pro, Clavier,  Dimensions (LxPxH) 36.1 x 24,4 x 1.99 cm, Poids 1,7 kg, Garantie 1 an  Information pour nous :  Accessoires inclus : Adaptateur secteur";3;
434;ART2877;Dynabook, Dalle écran;FA0013;139,00  EUR;166,80  EUR;-1,000;-1,000;;;;707101;Dynabook Dalle Ecran LCD 15'6 pour Dynabook 81110141H Garantie 1 an ;3;
435;ART2272;Dynabook, Station d'accueil;FA0013;219,00  EUR;262,80  EUR;;-1,000;;1,000;;707101;DYNABOOK, Station d'accueil, Interfaces 1 x audio / vidéo - HDMI - HDMI de 19 broches de type A, 1 x affichage / vidéo - DisplayPort - DisplayPort 20 broches, 1 x affichage / vidéo - VGA,1 x combo jack microphone/casque - mini jack stéréo 3,5 mm, 1 x station d'accueil / duplicateur de ports - USB-C à 24 broches, 1 x USB-C - USB-C à 24 broches, 2 x USB 3.1 Gen 2, 2 x USB 3.1 Gen 1, Dimensions (LxPxH) 8,44 x 23,4 x 3 cm, Garantie 1 an  Information pour nous :  Câble inclus : 1 x câble USB-C - 1 m;3;
436;ART3071;Eaton 3S onduleur;FA0012;239,90  EUR;287,88  EUR;-1,000;-1,000;;;;707000;Eaton 3S onduleur;3;
437;ART1740;EATON ELLIPSE Batterie onduleur;FA0012;69,00  EUR;82,80  EUR;-3,000;-3,000;;;;707103;EATON ELLIPSE, Batterie pour onduleur (1200 VA),  Dimensions (LxPxH) 15.1 x 6.5 x 9.3 cm, Poids 4.70 kg,  Garantie 2 ans  Information pour nous :  Batterie pour onduleur 1200 VA (ART0023)  Matériel inclus :  Notice de montage;3;
438;ART1311;EATON ELLIPSE Onduleur 5PX 3000;FA0012;1099,00  EUR;1318,80  EUR;-2,000;-3,000;;1,000;;707103;EATON ELLIPSE, Onduleur, Capacité d'alimentation 2700 Watt / 3000 VA, Fréquence requise 47/70 Hz, Format 3U, Interfaces 1 x RS-232 - RJ-45, 1 x USB - USB 4 broches type B, 1 x gestion Dimensions (LxPxH) 44.1 x 49,7 x 13,1 cm, Poids 37,3 kg,  Garantie 3 ans  Information pour nous :  Matériel inclus :  Kit de montage pour rack;3;
439;ART0023;EATON ELLIPSE Onduleur ECO 1200 FR;FA0012;385,00  EUR;462,00  EUR;-51,000;-83,000;9,000;41,000;;707103;"EATON ELLIPSE, Onduleur, Capacité d'alimentation 750 Watt / 1200 VA, Fréquence requise 50/60 Hz, Format 2U - 19"", Interfaces 1 x gestion (USB) - USB 4 broches type B, Dimensions (LxPxH) 8.1 x 31.2 x 30.5 cm, Poids 6.7 kg,  Garantie 2 ans  Information pour nous :  Matériel inclus :  Câble USB - externe";3;
440;ART0319;EATON ELLIPSE Onduleur ECO 500 FR;FA0012;149,00  EUR;178,80  EUR;-43,000;-43,000;10,000;10,000;;707103;EATON ELLIPSE, Onduleur, Capacité d'alimentation 300 Watt / 500 VA, Fréquence requise 50/60 Hz, Interfaces 1 x alimentation IEC 60320 C14, Dimensions (LxPxH) 8,1 x 23,5 x 26,3 cm,  Garantie 2 ans;3;
441;ART1097;EATON ELLIPSE Onduleur ECO 650 FR;FA0012;285,00  EUR;342,00  EUR;-12,000;-14,000;6,000;8,000;;707103;"EATON ELLIPSE, Onduleur, Capacité d'alimentation 400 Watt / 650 VA, Fréquence requise 50/60 Hz, Format 2U - 19"", Interfaces 3 x alimentation CEE 7/5, 1 x alimentation CEE 7/5, Dimensions (LxPxH) 8.1 x 23.5 x 36.3 cm, Poids 3.6 kg,  Garantie 2 ans";3;
442;ART1156;EATON ELLIPSE Onduleur ECO 800 FR;FA0012;299,00  EUR;358,80  EUR;-9,000;-15,000;;6,000;;707103;"EATON ELLIPSE, Onduleur, Capacité d'alimentation 500 Watt / 800 VA, Fréquence requise 50/60 Hz, Format 2U - 19"", Interfaces 1 x gestion (USB) - USB 4 broches type B, Dimensions (LxPxH) 8.2 x 23.5 x 26.3 cm, Poids 4.1 kg,  Garantie 2 ans  Information pour nous :  Matériel inclus :  Câble USB - externe";3;
443;ART1131;EATON ELLIPSE Onduleur PRO 850 FR;FA0012;385,00  EUR;462,00  EUR;-6,000;-6,000;;;;707103;"EATON ELLIPSE, Onduleur, Capacité d'alimentation 510 Watt / 850 VA, Fréquence requise 50/60 Hz, Format 2U - 19"", Interfaces 1 x gestion (USB) - USB 4 broches type B, Dimensions (LxPxH) 8.2 x 28.5 x 26 cm, Poids 7.3 kg,  Garantie 3 ans  Information pour nous :  Matériel inclus :  Câble USB - externe";3;
444;ART1786;EATON Onduleur 5SC 2200 VA;FA0012;849,00  EUR;1018,80  EUR;-1,000;-2,000;;1,000;;707103;"EATON ELLIPSE, Onduleur, Capacité d'alimentation 1980 Watt / 2200 VA, Format 2U - 19"", Interfaces 1 x gestion (USB) - USB 9 broches type B, Dimensions (LxPxH) 8.6 x 44.1 x 52.2 cm  Garantie 2 ans  Information pour nous :  - Rails de montage de rack inclus";3;
445;ART3048;EBP Bâtiment ACTIV - Abo Local;FA0002;492,00  EUR;590,40  EUR;;;;;;707304;EBP Bâtiment ACTIV - Abonnement Local  1 utilisateur et 5 sociétés  Vous devez toujours avoir un abonnement en cours pour utiliser votre logiciel et accéder à vos données - Le nombre d'utilisateurs maximum est de 3 - Le nombre de sociétés maximum est de 5   Échéance le : 00/00/00 Redevance annuelle pour droit d'accès au logiciel, renouvelable en tacite reconduction. Payable à la souscription du service. En cas de non reconduction merci de nous prévenir par courrier recommandé au minimum 1 mois avant l'échéance. ;3;
446;ART2997;EBP Bâtiment ACTIV SAAS;FA0002;468,00  EUR;561,60  EUR;-1,000;-1,000;;;;707304;Abonnement EBP Bâtiment ACTIV mode SAAS accès en ligne du logiciel   A partir d’une simple connexion internet, gérez efficacement toute l’activité commerciale de votre entreprise. - le prix de l'abonnement comprend 1 utilisateur et 1 société - le nombre d'utilisateurs maximum est de 4 - le nombre de sociétés maximum est illimité (hors Liasse Fiscale)  Echéance le : 00/00/00 Redevance annuelle pour droit d'accès au logiciel, renouvelable en tacite reconduction. En cas de non reconduction, prévenir 1 mois avant l'échéance. ;3;
447;ART2999;EBP Bâtiment ELITE SAAS ;FA0002;1434,00  EUR;1720,80  EUR;;;;;;707304;Abonnement EBP Bâtiment ÉLITE mode SAAS accès en ligne du logiciel  A partir d’une simple connexion internet, gérez efficacement toute l’activité commerciale de votre entreprise. pour 1 utilisateur et 5 sociétés - le nombre d'utilisateurs maximum est illimité - le nombre de sociétés maximum est illimité  Échéance le : 00/00/00 Redevance annuelle pour droit d'accès au logiciel, renouvelable en tacite reconduction. En cas de non reconduction, prévenir 1 mois avant l'échéance. ;3;
448;ART3046;EBP Bâtiment Hubbix;FA0002;348,00  EUR;417,60  EUR;;;;;;707304;Abonnement EBP Bâtiment Hubbix  1 utilisateur, 1 société, 1 accès expert-comptable  Avec notre logiciel de facturation pour artisan du bâtiment, gérez votre entreprise en toute simplicité, même depuis vos chantiers ! Créez et chiffrez vos devis en quelques clics. Gérez vos acomptes et votre facturation en ligne. Suivez en temps réel votre rentabilité et vos indicateurs clés grâce au tableau de bord dédié. Échéance le : 00/00/00 Redevance annuelle pour droit d'accès au logiciel, renouvelable en tacite reconduction. Payable à la souscription du service. En cas de non reconduction, prévenir 1 mois avant l'échéance.  ;3;
